#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3549   0.0935139   0.0944474 0.000134993
        3550    0.093212    0.094447 0.000134956
        3551   0.0929137   0.0944466 0.000134918
        3552   0.0926193   0.0944461 0.000134881
        3553   0.0923308   0.0944455 0.000134845
        3554    0.092048   0.0944448 0.000134808
        3555   0.0917722    0.094444 0.000134773
        3556   0.0915031   0.0944432 0.000134737
        3557   0.0912425   0.0944423 0.000134702
        3558   0.0909899   0.0944413 0.000134668
        3559   0.0907458   0.0944403 0.000134634
        3560   0.0905104   0.0944392 0.000134601
        3561   0.0902844    0.094438 0.000134568
        3562   0.0900671   0.0944368 0.000134536
        3563   0.0898595   0.0944355 0.000134504
        3564   0.0896608   0.0944342 0.000134473
        3565   0.0894711   0.0944328 0.000134443
        3566   0.0892907   0.0944313 0.000134413
        3567   0.0891194   0.0944299 0.000134383
        3568    0.088957   0.0944283 0.000134354
        3569   0.0888032   0.0944267 0.000134326
        3570   0.0886582   0.0944251 0.000134298
        3571   0.0885215   0.0944235 0.000134271
        3572   0.0883933   0.0944218 0.000134244
        3573   0.0882731   0.0944201 0.000134217
        3574   0.0881606   0.0944183 0.000134191
        3575   0.0880555   0.0944165 0.000134165
        3576   0.0879584   0.0944147  0.00013414
        3577   0.0878685   0.0944129 0.000134115
        3578   0.0877857    0.094411  0.00013409
        3579   0.0877096   0.0944092 0.000134066
        3580   0.0876397   0.0944073 0.000134042
        3581   0.0875763   0.0944054 0.000134018
        3582   0.0875191   0.0944035 0.000133994
        3583   0.0874686   0.0944015 0.000133971
        3584    0.087423   0.0943996 0.000133948
        3585   0.0873832   0.0943976 0.000133925
        3586   0.0873482   0.0943956 0.000133902
        3587   0.0873184   0.0943937 0.000133879
        3588   0.0872935   0.0943917 0.000133856
        3589   0.0872731   0.0943897 0.000133834
        3590   0.0872575   0.0943877 0.000133811
        3591   0.0872459   0.0943857 0.000133789
        3592   0.0872385   0.0943837 0.000133766
        3593   0.0872345   0.0943818 0.000133744
        3594   0.0872346   0.0943798 0.000133721
        3595   0.0872383   0.0943778 0.000133699
        3596   0.0872447   0.0943758 0.000133676
        3597   0.0872545   0.0943738 0.000133654
        3598   0.0872668   0.0943718 0.000133631
        3599    0.087282   0.0943699 0.000133609
        3600   0.0872996   0.0943679 0.000133586
        3601   0.0873193    0.094366 0.000133563
        3602   0.0873411    0.094364  0.00013354
        3603    0.087365   0.0943621 0.000133517
        3604   0.0873911   0.0943601 0.000133494
        3605   0.0874184   0.0943582 0.000133471
        3606    0.087447   0.0943563 0.000133448
        3607   0.0874766   0.0943544 0.000133425
        3608   0.0875075   0.0943525 0.000133401
        3609   0.0875393   0.0943506 0.000133378
        3610   0.0875714   0.0943487 0.000133354
        3611   0.0876038   0.0943468  0.00013333
        3612   0.0876371    0.094345 0.000133306
        3613   0.0876709   0.0943431 0.000133282
        3614   0.0877049   0.0943413 0.000133258
        3615   0.0877388   0.0943395 0.000133233
        3616   0.0877723   0.0943377 0.000133209
        3617   0.0878055   0.0943359 0.000133184
        3618   0.0878385   0.0943341  0.00013316
        3619   0.0878711   0.0943323 0.000133135
        3620   0.0879025   0.0943305  0.00013311
        3621   0.0879338   0.0943287 0.000133085
        3622   0.0879638    0.094327  0.00013306
        3623   0.0879923   0.0943252 0.000133034
        3624   0.0880195   0.0943235 0.000133009
        3625   0.0880456   0.0943218 0.000132984
        3626   0.0880706     0.09432 0.000132958
        3627   0.0880937   0.0943183 0.000132933
        3628   0.0881152   0.0943166 0.000132907
        3629   0.0881351   0.0943149 0.000132881
        3630   0.0881528   0.0943132 0.000132855
        3631   0.0881691   0.0943115  0.00013283
        3632   0.0881832   0.0943098 0.000132804
        3633   0.0881952   0.0943081 0.000132778
        3634    0.088205   0.0943065 0.000132752
        3635   0.0882127   0.0943048 0.000132726
        3636   0.0882182   0.0943031   0.0001327
        3637   0.0882219   0.0943014 0.000132674
        3638   0.0882228   0.0942998 0.000132648
        3639   0.0882222   0.0942981 0.000132622
        3640   0.0882199   0.0942964 0.000132596
        3641   0.0882155   0.0942948  0.00013257
        3642   0.0882093   0.0942931 0.000132545
        3643   0.0882012   0.0942914 0.000132519
        3644   0.0881913   0.0942897 0.000132493
        3645   0.0881792   0.0942881 0.000132467
        3646   0.0881652   0.0942864 0.000132442
        3647   0.0881501   0.0942847 0.000132416
        3648   0.0881343    0.094283  0.00013239
        3649   0.0881162   0.0942813 0.000132365
        3650   0.0880973   0.0942796 0.000132339
        3651   0.0880769   0.0942779 0.000132314
        3652   0.0880562   0.0942762 0.000132289
        3653   0.0880341   0.0942745 0.000132264
        3654   0.0880119   0.0942728 0.000132239
        3655   0.0879897   0.0942711 0.000132214
        3656   0.0879671   0.0942694 0.000132189
        3657   0.0879441   0.0942676 0.000132164
        3658   0.0879225   0.0942659 0.000132139
        3659   0.0879004   0.0942642 0.000132114
        3660   0.0878791   0.0942624  0.00013209
        3661   0.0878588   0.0942607 0.000132065
        3662    0.087839   0.0942589 0.000132041
        3663   0.0878204   0.0942572 0.000132017
        3664   0.0878029   0.0942554 0.000131992
        3665   0.0877871   0.0942536 0.000131968
        3666   0.0877736   0.0942519 0.000131944
        3667   0.0877618   0.0942501  0.00013192
        3668   0.0877518   0.0942483 0.000131896
        3669   0.0877441   0.0942465 0.000131872
        3670   0.0877385   0.0942448 0.000131848
        3671   0.0877353    0.094243 0.000131824
        3672   0.0877346   0.0942412   0.0001318
        3673    0.087737   0.0942395 0.000131776
        3674   0.0877422   0.0942377 0.000131752
        3675   0.0877502   0.0942359 0.000131728
        3676   0.0877611   0.0942342 0.000131704
        3677   0.0877754   0.0942324 0.000131679
        3678   0.0877923   0.0942307 0.000131655
        3679   0.0878136   0.0942289 0.000131631
        3680   0.0878385   0.0942272 0.000131607
        3681   0.0878667   0.0942254 0.000131582
        3682   0.0878986   0.0942237 0.000131558
        3683   0.0879343    0.094222 0.000131533
        3684   0.0879737   0.0942203 0.000131508
        3685   0.0880176   0.0942186 0.000131484
        3686   0.0880654    0.094217 0.000131458
        3687    0.088117   0.0942153 0.000131433
        3688    0.088173   0.0942137 0.000131408
        3689   0.0882335   0.0942121 0.000131382
        3690   0.0882981   0.0942105 0.000131356
        3691   0.0883671   0.0942089  0.00013133
        3692   0.0884406   0.0942073 0.000131304
        3693   0.0885182   0.0942058 0.000131277
        3694   0.0886012   0.0942043 0.000131251
        3695   0.0886883   0.0942028 0.000131224
        3696   0.0887799   0.0942013 0.000131196
        3697   0.0888767   0.0941999 0.000131169
        3698   0.0889784   0.0941984 0.000131141
        3699   0.0890852   0.0941971 0.000131113
        3700   0.0891966   0.0941957 0.000131084
        3701   0.0893134   0.0941944 0.000131055
        3702   0.0894347   0.0941931 0.000131026
        3703   0.0895612   0.0941918 0.000130997
        3704   0.0896924   0.0941906 0.000130967
        3705   0.0898288   0.0941895 0.000130937
        3706   0.0899698   0.0941883 0.000130907
        3707   0.0901155   0.0941872 0.000130876
        3708   0.0902663   0.0941862 0.000130845
        3709   0.0904213   0.0941851 0.000130814
        3710   0.0905817   0.0941842 0.000130782
        3711   0.0907466   0.0941832  0.00013075
        3712   0.0909159   0.0941824 0.000130718
        3713   0.0910892   0.0941815 0.000130685
        3714    0.091266   0.0941808 0.000130652
        3715   0.0914469     0.09418 0.000130619
        3716   0.0916317   0.0941793 0.000130586
        3717   0.0918198   0.0941787 0.000130552
        3718   0.0920101   0.0941781 0.000130519
        3719   0.0922032   0.0941776 0.000130485
        3720   0.0923986   0.0941771  0.00013045
        3721   0.0925957   0.0941767 0.000130416
        3722   0.0927941   0.0941763 0.000130382
        3723    0.092993    0.094176 0.000130347
        3724   0.0931924   0.0941757 0.000130312
        3725    0.093391   0.0941755 0.000130277
        3726   0.0935882   0.0941754 0.000130242
        3727   0.0937836   0.0941753 0.000130208
        3728   0.0939765   0.0941752 0.000130173
        3729   0.0941667   0.0941752 0.000130138
        3730   0.0943525   0.0941752 0.000130103
        3731    0.094534   0.0941753 0.000130068
        3732   0.0947099   0.0941755 0.000130033
        3733   0.0948794   0.0941757 0.000129999
        3734    0.095042   0.0941759 0.000129964
        3735   0.0951974   0.0941762 0.000129929
        3736   0.0953447   0.0941765 0.000129895
        3737   0.0954826   0.0941768 0.000129861
        3738   0.0956111   0.0941772 0.000129827
        3739   0.0957298   0.0941776 0.000129793
        3740   0.0958385   0.0941781 0.000129759
        3741   0.0959366   0.0941786 0.000129725
        3742    0.096024    0.094179 0.000129691
        3743   0.0961011   0.0941796 0.000129657
        3744   0.0961669   0.0941801 0.000129624
        3745   0.0962224   0.0941806  0.00012959
        3746   0.0962673   0.0941812 0.000129557
        3747   0.0963021   0.0941818 0.000129524
        3748   0.0963276   0.0941823  0.00012949
        3749   0.0963449   0.0941829 0.000129457
        3750   0.0963541   0.0941835 0.000129424
        3751   0.0963565   0.0941841 0.000129391
        3752   0.0963532   0.0941846 0.000129357
        3753    0.096345   0.0941852 0.000129324
        3754   0.0963332   0.0941858 0.000129291
        3755   0.0963192   0.0941864 0.000129258
        3756    0.096305   0.0941869 0.000129225
        3757   0.0962915   0.0941875 0.000129192
        3758   0.0962803    0.094188 0.000129158
        3759   0.0962724   0.0941886 0.000129125
        3760   0.0962701   0.0941891 0.000129092
        3761   0.0962745   0.0941897 0.000129059
        3762   0.0962873   0.0941903 0.000129026
        3763   0.0963107   0.0941908 0.000128993
        3764   0.0963453   0.0941914  0.00012896
        3765   0.0963922    0.094192 0.000128927
        3766    0.096454   0.0941926 0.000128894
        3767   0.0965305   0.0941932 0.000128861
        3768   0.0966238   0.0941938 0.000128829
        3769    0.096734   0.0941945 0.000128796
        3770   0.0968628   0.0941952 0.000128764
        3771   0.0970106    0.094196 0.000128732
        3772   0.0971779   0.0941968   0.0001287
        3773   0.0973646   0.0941976 0.000128669
        3774   0.0975709   0.0941985 0.000128638
        3775    0.097797   0.0941995 0.000128607
        3776   0.0980417   0.0942005 0.000128577
        3777   0.0983042   0.0942016 0.000128548
        3778   0.0985845   0.0942027 0.000128519
        3779   0.0988799    0.094204 0.000128491
        3780   0.0991887   0.0942053 0.000128464
        3781    0.099509   0.0942067 0.000128438
        3782   0.0998378   0.0942082 0.000128412
        3783    0.100172   0.0942097 0.000128388
        3784    0.100508   0.0942114 0.000128365
        3785    0.100843   0.0942132 0.000128343
        3786    0.101173    0.094215 0.000128322
        3787    0.101493   0.0942169 0.000128303
        3788    0.101797   0.0942189 0.000128284
        3789    0.102082    0.094221 0.000128267
        3790    0.102344   0.0942231 0.000128251
        3791    0.102576   0.0942253 0.000128236
        3792    0.102775   0.0942276 0.000128223
        3793    0.102936   0.0942299 0.000128209
        3794    0.103056   0.0942322 0.000128197
        3795    0.103129   0.0942346 0.000128184
        3796    0.103155   0.0942369 0.000128172
        3797    0.103129   0.0942393  0.00012816
        3798    0.103052   0.0942416 0.000128147
        3799    0.102922   0.0942439 0.000128134
        3800    0.102739   0.0942461 0.000128119
        3801    0.102505   0.0942483 0.000128104
        3802    0.102221   0.0942504 0.000128087
        3803     0.10189   0.0942524  0.00012807
        3804    0.101515   0.0942543  0.00012805
        3805    0.101098   0.0942561 0.000128029
        3806    0.100646   0.0942578 0.000128006
        3807    0.100162   0.0942593 0.000127982
        3808   0.0996521   0.0942607 0.000127956
        3809   0.0991203    0.094262 0.000127929
        3810   0.0985723   0.0942631 0.000127901
        3811   0.0980128   0.0942641 0.000127871
        3812   0.0974471    0.094265  0.00012784
        3813   0.0968789   0.0942656 0.000127808
        3814   0.0963135   0.0942662 0.000127776
        3815   0.0957549   0.0942666 0.000127743
        3816   0.0952067   0.0942668  0.00012771
        3817    0.094672   0.0942669 0.000127676
        3818   0.0941535   0.0942669 0.000127643
        3819   0.0936545   0.0942667  0.00012761
        3820   0.0931763   0.0942664 0.000127577
        3821   0.0927215    0.094266 0.000127544
        3822   0.0922902   0.0942655 0.000127512
