#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        6440     3.13602     3.01784 0.000507221
        6441     3.13655     3.01785 0.000507477
        6442     3.13707     3.01787 0.000507736
        6443     3.13758     3.01789 0.000507997
        6444     3.13808     3.01791  0.00050826
        6445     3.13858     3.01793 0.000508526
        6446     3.13906     3.01795 0.000508794
        6447     3.13954     3.01797 0.000509065
        6448     3.14001     3.01798 0.000509338
        6449     3.14048       3.018 0.000509613
        6450     3.14093     3.01802  0.00050989
        6451     3.14139     3.01804 0.000510169
        6452     3.14183     3.01806 0.000510451
        6453     3.14228     3.01808 0.000510735
        6454     3.14272      3.0181 0.000511021
        6455     3.14315     3.01812 0.000511308
        6456     3.14358     3.01814 0.000511598
        6457       3.144     3.01816  0.00051189
        6458     3.14442     3.01818 0.000512184
        6459     3.14484      3.0182  0.00051248
        6460     3.14525     3.01822 0.000512778
        6461     3.14566     3.01824 0.000513078
        6462     3.14606     3.01826  0.00051338
        6463     3.14645     3.01828 0.000513684
        6464     3.14684      3.0183 0.000513989
        6465     3.14723     3.01832 0.000514296
        6466      3.1476     3.01834 0.000514605
        6467     3.14797     3.01836 0.000514916
        6468     3.14833     3.01838 0.000515228
        6469     3.14868      3.0184 0.000515542
        6470     3.14902     3.01842 0.000515858
        6471     3.14935     3.01844 0.000516175
        6472     3.14966     3.01846 0.000516493
        6473     3.14996     3.01848 0.000516813
        6474     3.15025      3.0185 0.000517133
        6475     3.15051     3.01852 0.000517455
        6476     3.15076     3.01854 0.000517778
        6477     3.15099     3.01856 0.000518102
        6478      3.1512     3.01858 0.000518426
        6479     3.15139      3.0186 0.000518752
        6480     3.15155     3.01862 0.000519077
        6481     3.15168     3.01864 0.000519403
        6482     3.15178     3.01866 0.000519729
        6483     3.15186     3.01868 0.000520054
        6484      3.1519      3.0187  0.00052038
        6485      3.1519     3.01872 0.000520705
        6486     3.15187     3.01874 0.000521029
        6487      3.1518     3.01876 0.000521352
        6488     3.15168     3.01878 0.000521674
        6489     3.15153      3.0188 0.000521995
        6490     3.15132     3.01883 0.000522314
        6491     3.15107     3.01885  0.00052263
        6492     3.15077     3.01887 0.000522945
        6493     3.15042     3.01889 0.000523257
        6494     3.15001     3.01891 0.000523565
        6495     3.14955     3.01893 0.000523871
        6496     3.14902     3.01895 0.000524173
        6497     3.14844     3.01897 0.000524471
        6498      3.1478     3.01899 0.000524765
        6499     3.14709     3.01901 0.000525054
        6500     3.14632     3.01903 0.000525339
        6501     3.14549     3.01905 0.000525618
        6502     3.14459     3.01906 0.000525892
        6503     3.14362     3.01908  0.00052616
        6504     3.14259      3.0191 0.000526421
        6505     3.14149     3.01912 0.000526676
        6506     3.14033     3.01914 0.000526925
        6507      3.1391     3.01916 0.000527166
        6508     3.13781     3.01918   0.0005274
        6509     3.13646     3.01919 0.000527627
        6510     3.13505     3.01921 0.000527846
        6511     3.13358     3.01923 0.000528057
        6512     3.13207     3.01925  0.00052826
        6513      3.1305     3.01926 0.000528455
        6514     3.12889     3.01928 0.000528642
        6515     3.12724      3.0193 0.000528821
        6516     3.12556     3.01931 0.000528991
        6517     3.12385     3.01933 0.000529153
        6518     3.12211     3.01935 0.000529307
        6519     3.12036     3.01936 0.000529452
        6520      3.1186     3.01938  0.00052959
        6521     3.11684     3.01939 0.000529719
        6522     3.11508     3.01941 0.000529841
        6523     3.11334     3.01942 0.000529956
        6524     3.11161     3.01943 0.000530063
        6525     3.10992     3.01945 0.000530163
        6526     3.10826     3.01946 0.000530256
        6527     3.10664     3.01948 0.000530343
        6528     3.10507     3.01949 0.000530424
        6529     3.10356      3.0195 0.000530499
        6530     3.10211     3.01951 0.000530569
        6531     3.10073     3.01953 0.000530633
        6532     3.09942     3.01954 0.000530693
        6533      3.0982     3.01955 0.000530748
        6534     3.09706     3.01956   0.0005308
        6535     3.09601     3.01957 0.000530847
        6536     3.09506     3.01959 0.000530892
        6537      3.0942      3.0196 0.000530933
        6538     3.09344     3.01961 0.000530972
        6539     3.09278     3.01962 0.000531009
        6540     3.09223     3.01963 0.000531044
        6541     3.09178     3.01964 0.000531077
        6542     3.09143     3.01965 0.000531109
        6543     3.09119     3.01966  0.00053114
        6544     3.09105     3.01967 0.000531171
        6545     3.09101     3.01969 0.000531202
        6546     3.09107      3.0197 0.000531233
        6547     3.09123     3.01971 0.000531264
        6548     3.09149     3.01972 0.000531296
        6549     3.09184     3.01973 0.000531329
        6550     3.09227     3.01974 0.000531363
        6551      3.0928     3.01975 0.000531399
        6552      3.0934     3.01976 0.000531437
        6553     3.09409     3.01977 0.000531477
        6554     3.09484     3.01979 0.000531519
        6555     3.09567      3.0198 0.000531564
        6556     3.09656     3.01981 0.000531612
        6557     3.09751     3.01982 0.000531663
        6558     3.09852     3.01983 0.000531717
        6559     3.09957     3.01985 0.000531775
        6560     3.10067     3.01986 0.000531837
        6561     3.10181     3.01987 0.000531902
        6562     3.10298     3.01988 0.000531972
        6563     3.10418      3.0199 0.000532046
        6564     3.10541     3.01991 0.000532125
        6565     3.10666     3.01992 0.000532208
        6566     3.10792     3.01994 0.000532295
        6567     3.10919     3.01995 0.000532388
        6568     3.11047     3.01996 0.000532485
        6569     3.11176     3.01998 0.000532587
        6570     3.11304     3.01999 0.000532694
        6571     3.11432     3.02001 0.000532807
        6572     3.11558     3.02002 0.000532924
        6573     3.11684     3.02003 0.000533047
        6574     3.11808     3.02005 0.000533174
        6575      3.1193     3.02006 0.000533307
        6576     3.12051     3.02008 0.000533444
        6577     3.12169      3.0201 0.000533587
        6578     3.12284     3.02011 0.000533734
        6579     3.12397     3.02013 0.000533887
        6580     3.12507     3.02014 0.000534044
        6581     3.12614     3.02016 0.000534205
        6582     3.12718     3.02017 0.000534371
        6583     3.12818     3.02019 0.000534542
        6584     3.12916     3.02021 0.000534717
        6585     3.13009     3.02022 0.000534896
        6586       3.131     3.02024 0.000535079
        6587     3.13187     3.02026 0.000535266
        6588     3.13271     3.02028 0.000535457
        6589     3.13352     3.02029 0.000535652
        6590     3.13429     3.02031  0.00053585
        6591     3.13503     3.02033 0.000536051
        6592     3.13574     3.02034 0.000536256
        6593     3.13642     3.02036 0.000536463
        6594     3.13707     3.02038 0.000536674
        6595      3.1377      3.0204 0.000536887
        6596      3.1383     3.02042 0.000537103
        6597     3.13887     3.02043 0.000537322
        6598     3.13942     3.02045 0.000537543
        6599     3.13995     3.02047 0.000537766
        6600     3.14046     3.02049 0.000537992
        6601     3.14096     3.02051  0.00053822
        6602     3.14143     3.02052  0.00053845
        6603      3.1419     3.02054 0.000538682
        6604     3.14235     3.02056 0.000538916
        6605     3.14278     3.02058 0.000539152
        6606     3.14321      3.0206  0.00053939
        6607     3.14363     3.02062  0.00053963
        6608     3.14404     3.02064 0.000539871
        6609     3.14444     3.02065 0.000540115
        6610     3.14484     3.02067  0.00054036
        6611     3.14523     3.02069 0.000540606
        6612     3.14562     3.02071 0.000540855
        6613       3.146     3.02073 0.000541104
        6614     3.14638     3.02075 0.000541356
        6615     3.14676     3.02077 0.000541609
        6616     3.14713     3.02079 0.000541864
        6617      3.1475     3.02081  0.00054212
        6618     3.14787     3.02083 0.000542378
        6619     3.14824     3.02084 0.000542638
        6620     3.14861     3.02086 0.000542899
        6621     3.14897     3.02088 0.000543162
        6622     3.14933      3.0209 0.000543426
        6623     3.14969     3.02092 0.000543692
        6624     3.15005     3.02094 0.000543959
        6625     3.15041     3.02096 0.000544228
        6626     3.15077     3.02098 0.000544498
        6627     3.15113       3.021  0.00054477
        6628     3.15148     3.02102 0.000545044
        6629     3.15184     3.02104 0.000545319
        6630      3.1522     3.02106 0.000545595
        6631     3.15257     3.02108 0.000545873
        6632     3.15293      3.0211 0.000546153
        6633      3.1533     3.02112 0.000546434
        6634     3.15367     3.02114 0.000546717
        6635     3.15405     3.02116 0.000547001
        6636     3.15443     3.02118 0.000547287
        6637     3.15483      3.0212 0.000547575
        6638     3.15523     3.02122 0.000547865
        6639     3.15563     3.02124 0.000548156
        6640     3.15605     3.02126  0.00054845
        6641     3.15648     3.02128 0.000548745
        6642     3.15692      3.0213 0.000549042
        6643     3.15736     3.02132 0.000549341
        6644     3.15782     3.02134 0.000549643
        6645      3.1583     3.02136 0.000549946
        6646     3.15878     3.02138 0.000550252
        6647     3.15927      3.0214  0.00055056
        6648     3.15978     3.02142 0.000550871
        6649     3.16029     3.02145 0.000551184
        6650     3.16082     3.02147 0.000551499
        6651     3.16136     3.02149 0.000551817
        6652      3.1619     3.02151 0.000552138
        6653     3.16246     3.02153 0.000552461
        6654     3.16302     3.02155 0.000552787
        6655     3.16358     3.02157 0.000553116
        6656     3.16415     3.02159 0.000553447
        6657     3.16473     3.02162 0.000553782
        6658      3.1653     3.02164 0.000554119
        6659     3.16588     3.02166 0.000554459
        6660     3.16645     3.02168 0.000554802
